"Mfr Part # "	"Manufacturer"	"Product Title"	"Product Description"	"Category"	"Price"	"Condition"	"MSRP"	"category"	"Product URL"	"Image URL"	"Stock Status"	"Promotional Message"
"ER4443"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings 0.87 Ctw"	"These one of a kind round diamond stud earrings are crafted in lustrous 14K White Gold. The center is invisibly set with small round cut diamonds and channel set with small round cut diamonds. These finely detailed diamond earring studs are ideal for both men and women."	"Diamond Earring"	1225	"new"	3675	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1709/s/14k-white-gold-unisex-diamond-earring-studs-0-87-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er4443-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER5803"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings 1.37 Ctw"	"These exquisite diamond stud earrings are crafted in highly polished 14K White Gold. The center is adorned with numerous small round cut diamonds which are carefully placed on pave settings. The frame of these unisex diamond stud earrings weighs approximately 13 grams. "	"Diamond Earring"	1500	"new"	4500	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1713/s/14k-white-gold-unisex-diamond-earring-studs-1-37-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//E/R/ER5803-2.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER4383"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings 1.55 Ctw"	"These elegant diamond stud earrings are crafted in lustrous 14K White Gold. The center is bezel set with one round cut diamond and surrounded with channel set round cut diamonds. Gleaming with simplicity and exquisiteness, tthese unisex diamond earring studs securely lock with a push back closure. "	"Diamond Earring"	1500	"new"	4500	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1717/s/14k-white-gold-unisex-diamond-earring-studs-1-55-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er4383.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER6099"	"Avianne & Co"	"14K Rose Gold Diamond Stud Earrings 1.42 Ctw"	"These elegant diamond stud earrings are crafted in 14K Rose Gold, weighing approximately 6.7 grams.  The center features a seven cluster stone design with four channel set round cut diamonds surrounding it. These unisex diamond earring studs gleam with beauty and sophistication and are ideal for an every day casual wear."	"Diamond Earring"	1417	"used"	4250	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1719/s/14k-rose-gold-unisex-diamond-earring-studs-1-42-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9165copy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"E003Y"	"Avianne & Co"	"14K Yellow Gold Diamond Stud Earrings with Yellow Diamonds 1.79 Ctw"	"These simple diamond stud earrings are crafted in highly polished 14K Yellow Gold. the center is invisibly set with numerous princess cut yellow diamonds. These unisex diamond earring studs securely lock with a screw back closure. "	"Diamond Earring"	1500	"new"	4500	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1722/s/14k-yellow-gold-unisex-diamond-earring-studs-1-79-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9079copy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER0015"	"Avianne & Co"	"14K Rose Gold Diamond Stud Earrings 0.89 Ctw"	"Crafted in 14K Rose Gold, these small diamond earring studs weigh approximately 2.6 grams. The center is invisibly set with small princess cut diamonds. These alluring unisex diamond earrings are ideal for an every day casual wear."	"Diamond Earring"	717	"used"	2150	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1726/s/14k-rose-gold-unisex-diamond-earring-studs-0-89-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9097copy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER4428WY"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings with Yellow Diamonds 0.60 Ctw"	"These exquisite diamond stud earrings are crafted in lustrous 14K White Gold. The center is invisibly set with yellow and white princess cut diamonds. Four corners are bezel set with round cut diamonds. These unisex diamond earrings are ideal for both men and women. "	"Diamond Earring"	984	"new"	2950	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1732/s/14k-white-gold-unisex-diamond-earrings-0-60-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9055copy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER006BW"	"Avianne & Co"	"14K White Gold Black Diamond Stud Earrings 1.43 Ctw"	"These alluring black diamond stud earrings are crafted in 14K White Gold. The center features a checker pattern design which consists of black and white princess cut diamonds. These small diamond earring studs weigh approximately 4.5 grams. "	"Diamond Earring"	1384	"new"	4150	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings>Root Catalog>Mens>Earrings>Mens Black Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1733/s/14k-white-gold-unisex-diamond-earring-studs-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//E/R/ER006-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER011C"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings 0.55 Ctw"	"These small diamond stud earrings are crafted in lustrous 14K White Gold. The center of each earring features four small princess cut diamonds which are held by an invisible setting. These elegant diamond studs are ideal for an every day casual wear. "	"Diamond Earring"	417	"new"	1250	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1735/s/14k-white-gold-unisex-diamond-studs-0-20-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er011c-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"EM103"	"Avianne & Co"	"18K White Gold Yellow Diamond Stud Earrings 0.53 Ctw"	"These small yellow diamond stud earrings are crafted in 14K White Gold. The center of each round earring is pave set with small round cut yellow diamonds. These unisex diamond earring studs weigh approximately 3.3 grams. "	"Diamond Earring"	584	"new"	1750	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1736/s/18k-white-gold-unisex-diamond-earring-studs-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9037copy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER1022QT"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings with Yellow Diamonds 2.56 Ctw"	"These exquisite diamond stud earrings are crafted in lustrous 14K white gold. The center features small round cut yellow and white diamonds which are carefully placed on pave settings. These unisex diamond earrings are ideal for men and women for a glamorous night out."	"Diamond Earring"	1667	"new"	5000	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1737/s/14k-white-gold-unisex-diamond-earrings-2-56-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9044copy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER4504"	"Avianne & Co"	"14K Yellow Gold Diamond Stud Earrings 0.75 Ctw"	"These small diamond stud earrings are crafted in highly polished 14K yellow gold. The center is adorned with princess and round cut diamonds. These unisex diamond earrings weigh approximately 6.1 grams. "	"Diamond Earring"	1000	"new"	3000	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1738/s/14k-white-gold-unisex-diamond-earrings-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9030copy_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER0034"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings 0.55 Ctw"	"These small and elegant diamond stud earrings are crafted in highly polished 14K White Gold. The center of each earring is adorned with three round cut diamonds which are held by the tension setting.  These unisex diamond earrings are ideal for an every day casual wear. "	"Diamond Earring"	559	"new"	1675	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1739/s/14k-white-gold-unisex-diamond-earrings-0-55-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er0034-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER5183A"	"Avianne & Co"	"14K Rose Gold Womens Diamond Earrings 0.83 Ctw"	"These elegant womens diamond earrings are crafted in 14K Rose Gold. The square center of each earring is adorned with numerous princess cut diamonds which are carefully placed on an invisible setting. These lovely diamond earrings gleam with sophistication and exquisiteness and carry a total of 0.83 carats. "	"Diamond Earring"	834	"new"	2500	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1740/s/14k-rose-gold-womens-diamond-earrings-0-83-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9052copycopy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER4618"	"Avianne & Co"	"14K White Gold Diamond Stud Earrings 0.93 Ctw"	"These exquisite diamond stud earrings are crafted in highly polished 14K White Gold. Each earring stud is adorned with four trilliant cut diamonds which are carefully held by bezel setting. Showcase your sense of fashion and originality with these alluring unisex diamond earrings."	"Diamond Earring"	1167	"new"	3500	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1741/s/14k-white-gold-unisex-diamond-earrings-0-93-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er4618-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"ER23491"	"Avianne & Co"	"18K Two Tone Gold Diamond Stud Earrings 0.68 Ctw"	"The front of these exquisite diamond stud earrings are crafted in 18K White Gold and the back is crafted in 18K Yellow Gold. The square center piece is outlined with small round cut diamonds which are carefully placed on the pave setting. These one of a kind diamond unisex earrings are ideal for both men and women. "	"Diamond Earring"	1084	"new"	3250	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1743/s/18k-white-gold-unisex-diamond-earrings-0-68-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//E/R/ER23491-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"EM096YC"	"Avianne & Co"	"14K Yellow Gold Diamond Stud Earrings with Yellow Diamonds 1.65 Ctw"	"These exclusive diamond stud earrings are crafted in lustrous 14K Yellow Gold and weigh approximately 4.4 grams. The center is invisibly set with numerous princess cut white and yellow diamonds. These unisex diamond earring studs are ideal for a special or casual every day wear. "	"Diamond Earring"	1169	"new"	3500	"Root Catalog>Mens>Root Catalog>Mens>Earrings>Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Colored Diamond Earrings>Root Catalog>Mens>Earrings>Multi Color Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Stud Earrings>Root Catalog>Mens>Earrings>Mens Diamond Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/1744/s/14k-yellow-gold-unisex-diamond-earring-studs-1-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_8722.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
