"Manufacturer Part #"	"Manufacturer"	"Product Name"	"Product Description"	"Category: Nextag Numeric ID"	"Price"	"Product Condition"	"MSRP"	"Stock Status"	"Click-Out URL"	"Image URL"
"10036A"	"Avianne & Co"	"10K White Gold Mens Diamond Pinky Ring 0.95 Ctw"	"This glamorous mens diamond pinky ring is crafted in lustrous 10K white gold. The center is highlighted with numerous brilliant round cut yellow diamonds which total to 0.95 carats. Measuring to 3/4 inches in width, this pinky ring weighs approximately 8.1 grams. "	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	669	"new"	1685	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5568/s/10k-white-gold-mens-diamond-pinky-ring-0-95-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/0/10036a-1.jpg"
"VE02035E"	"Avianne & Co"	"10K White Gold Diamond Stud Earrings with Blue and Yellow Diamonds 0.50 Ctw"	"These elegant diamond stud earrings are crafted in highly gleaming 10K White Gold. The center is adorned with small round cut blue, yellow and white diamonds which are H/I in color and SI in clarity. The square frame measures to 3/8 inches in length and width and securely locks with a push back closure. Weighing approximately 2.5 grams these lovely diamond stud earrings are ideal for an every day casual wear. "	"                 2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings "	267	"new"	800	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5583/s/10k-white-gold-diamond-stud-earrings-with-blue-and-yellow-diamonds-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//v/e/ve02035e-1_3.jpg"
"CRP1901"	"Avianne & Co"	"10K White Gold Mens Diamond Cross Pendant 1.45 Ctw"	"This large mens diamond cross pendant is crafted in lustrous 10K white gold. The front of the cross is adorned with numerous small round cut white diamonds which total to 1.45 carats. The frame measures to 2 3/4 inches in length and 1 1/2 inches in width. Weighing approximately 10.3 grams, this mens diamond cross pendant is an ideal accessory for a special night out."	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	884	"new"	2650	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5597/s/10k-white-gold-mens-diamond-cross-pendant-1-45-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/r/crp1901-2.jpg"
"R33250"	"Avianne & Co"	"10K Yellow Gold Mens Diamond Wedidng Band 0.25 Ctw"	"This elegant mens diamond wedding band is crafted in highly polished 10K yellow gold. Nine brilliant round cut diamonds are placed in the center and total to 0.25 carats. The frame measures to 3/16 Inches in width and weighs approximately 3.3 grams. This simple mens diamond wedding band is an ideal gift at an affordable value. "	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	250	"new"	750	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5601/s/10k-yellow-gold-mens-diamond-wedidng-band-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/img_3595a.jpg"
"ERPY1A"	"Avianne & Co"	"9K White Gold Diamond Stud Earrings 0.35 Ctw"	"These one of a kind diamond stud earrings are crafted in 9K White Gold. The center is pave set with small round cut diamonds which total to 0.35 carats. The frame measures to 3/8 Inches in length and width and securely locks with a screw back closure. These small diamond earring studs weigh approximately 2 grams. "	"                 2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings "	259	"new"	650	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5604/s/9k-white-gold-diamond-stud-earrings-0-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/erpy1a-1.jpg"
"P2532"	"Avianne & Co"	"10K Yellow Gold Womens Diamond Heart Pendant 0.50 Ctw"	"This one of a kind womens diamond heart pendant is crafted in lustrous 10K yellow gold. The frame is detailed with brilliant round cut and baguette cut diamonds which are G/H in color and SI in clarity. The frame measures to 1 Inch in length and 3/4 Inches in width. Weighing approximately 2.3 grams, this lovely womens diamond heart pendant is an ideal accessory at an affordable value.   NOTE: The chain is for illustration purposes only and may be purchased separately. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	459	"new"	1375	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5636/s/10k-yellow-gold-womens-diamond-heart-pendant-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2532-1_2.jpg"
"CH171"	"Avianne & Co"	"14K Yellow Gold Rosary Chain  28"" "	"This elegant rosary is crafted in lustrous 14K yellow gold. The frame measures to 28 Inches in length and each ball measures to 1/8 inches in diameter. The drop length measures to 5 inches in length and the cross is 1 inches in length and 3/4 inches in width. This detailed gold rosary weighs approximately 17 grams."	"                 2700320 : More Categories / Clothing & Accessories / Jewelry & Watches / Necklaces "	917	"new"	2750	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5647/s/14k-yellow-gold-mens-rosary-28/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch171-4.jpg"
"R5525"	"Avianne & Co"	"10K Yellow Gold Womens Diamond Cocktail Ring 0.25 Ctw"	"This exquisite womens diamond cocktail ring is crafted in lustrous 10K yellow gold. The three rows in the center are pave set with brilliant small round cut white diamonds which are H/I in color and SI in clarity. The frame measures to 3/8 Inches in width and weighs approximately 5.5 grams. This lovely womens diamond cocktail ring is an ideal accessory for an every day casual wear. "	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	267	"new"	800	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5654/s/10k-yellow-gold-womens-diamond-cocktail-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r5525-1.jpg"
"BR8375"	"Avianne & Co"	"14K White Gold Womens Diamond Bracelet 0.75 Ctw"	"This elegant womens diamond bracelet is crafted in 14K white gold. Each link is channel set with five small round cut diamonds which are G/H in color and SI in clarity. The frame measures to 7 1/4 inches in length and 1/8 inches in width. Weighing approximately 8.3 grams, this womens diamond bracelet securely locks with a hidden slide in clasp and is held in place with one safety chain. "	"                 2700322 : More Categories / Clothing & Accessories / Jewelry & Watches / Bracelets & Chains "	834	"new"	2500	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5657/s/14k-white-gold-womens-diamond-bracelet-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br8375-1_1.jpg"
"BR1670"	"Avianne & Co"	"14K Rose Gold Mens Fancy Bracelet 8"" 6 mm"	"This fancy mens bracelet is crafted in 14K rose gold. The frame measures to 8 inches in length and 1/4 inches in width. Weighing approximately 16.7 grams, this mens bracelet securely locks with a durable lobster claw clasp closure. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	884	"new"	2650	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5665/s/14k-rose-gold-mens-fancy-bracelet-8-6-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1670-1.jpg"
"CH255"	"Avianne & Co"	"14K Tri Colored Gold Rosary Chain 26"" "	"This elegant rosary is crafted in 14K yellow, white and rose gold. The chain measures to 26 inches in length and and each ball measures to 1/8 inches in diameter. The 4 inch drop length carries a small cross which measures to 1 Inches in length and 5/8 inches in width. Weighing approximately 14.5 grams, this lovely rosary is ideal for both men and women. "	"                 2700320 : More Categories / Clothing & Accessories / Jewelry & Watches / Necklaces "	750	"new"	2250	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5670/s/14k-tri-colored-gold-rosary-26/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch255-1.jpg"
"CH101"	"Avianne & Co"	"14K Yellow Gold Rosary Chain 26"" "	"This uniquely designed rosary is handcrafted in 14K yellow gold. The chain measures to 26 inches in length and each ball measures to 1/8 inches in diameter. The drop lenth holds one cross which measures to 1 inch in length and 9/16 inches in width. Weighing approximately 10.1 grams, this elegant rosary is ideal for both men and women. "	"                 2700320 : More Categories / Clothing & Accessories / Jewelry & Watches / Necklaces "	550	"new"	1650	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5671/s/14k-yellow-gold-rosary-26/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch101-4.jpg"
"P350"	"Avianne & Co"	"18K White Gold Womens Diamond Semi Mount Pendant 0.50 Ctw"	"This lovely womens diamond semi mount pendant is crafted in highly gleaming 18K White Gold. The frame is outlined with brilliant round cut white diamonds which are G in color and VS in clarity. The pendant measures to 3/4 inches in length and 1/2 inches in width. Weighing approximately 3 grams, this elegant womens diamond semi mount pendant is an ideal base for the diamond of your choice.  NOTE: The chain is for illustration purposes only and may be purchased separately. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	750	"new"	2250	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5679/s/18k-white-gold-womens-diamond-semi-mount-pendant-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/3/p350-1_1.jpg"
"R8-345W"	"Avianne & Co"	"18K White Gold Diamond Engagement Ring Setting 0.39 Ctw"	"This simple yet elegant diamond engagement ring setting is crafted in highly polished 18K white gold. The frame is outlined with brilliant round cut diamonds which are G in color and VS in clarity. Weighing approximately 3.3 grams, this elegant engagement ring setting measures to approximately 3/8 inches in width. "	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	667	"new"	2000	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5683/s/18k-white-gold-diamond-engagement-ring-setting-0-39-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r8-345w-1_1.jpg"
"R51031"	"Avianne & Co"	"10K Yellow Gold Mens Diamond Ring 1.03 Ctw"	"This one of a kind mens diamond ring is crafted in lustrous 10K yellow gold. The center is channel set with brilliant round cut white diamonds which total to 1.03 Ctw. The frame measures to 1/2 inches in width and weighs approximately 5 grams. "	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	825	"new"	2475	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5689/s/10k-yellow-gold-mens-diamond-ring-1-03-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r51031-1.jpg"
"ASPM3208"	"Avianne & Co"	"14K White Gold Mens Diamond Ring 0.86 Ctw"	"This masculine mens diamond ring is crafted in 14K white gold. The center is adorned with brilliant round cut white diamonds which total to 0.86 carats. The frame measures to 1/2 inches in width and weighs approximately 8.4 grams. This one of a kind mens diamond ring is an ideal accessory for an every day casual wear."	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	1000	"new"	3000	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5690/s/14k-white-gold-mens-diamond-ring-0-86-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//a/s/aspm3208-1.jpg"
"P591"	"Avianne & Co"	"18K Yellow Gold Womens Turquoise Pendant "	"This elegant womens turquoise pendant is crafted in highly polished 18K yellow gold. The center is set with one turquoise stone which measures to 9 mm in diameter. The frame measures to 1 1/4 inches in length and 5/8 inches in width. Weighing approximately 5.9 grams, this lovely pendant comes with a matching 18 Inch Yellow Gold Chain. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	834	"new"	2500	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5703/s/18k-yellow-gold-womens-turquoise-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/5/p591-1_2.jpg"
"BR687"	"Avianne & Co"	"14K Yellow Gold Womens Elephant Bracelet 7.25"" "	"This uniquely designed womens bracelet is handcrafted in lustrous 14K yellow gold. Each link features two small elephants which are crafted in rose and white 14K gold. Each link measures to 1 Inch in length and 3/8 inches in width. The frame of the bracelet measures to 7 1/4 inches in length and it securely locks with a durable lobster claw clasp. This good luck womens bracelet is an ideal accessory for an every day wear."	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	340	"new"	1020	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5715/s/14k-yellow-gold-womens-elephant-bracelet-7-25/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br687-3.jpg"
"BR638"	"Avianne & Co"	"14K Yellow Gold Womens Bracelet 8"" "	"This lovely womens bracelet is handcrafted in highly gleaming 14K yellow gold. The center is detailed with two hearts and one flower set in the middle. The link measures to 1 inches in length and 3/8 inches in width. The frame of the bracelet is 8 Inches in length and securely locks with a durable lobster claw clasp. Weighing approximately 6.3 grams, this elegant womens bracelet is an ideal accessory for an every day casual wear. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	315	"new"	945	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/5716/s/14k-yellow-gold-womens-bracelet-8/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br638-1.jpg"
